xObs,xMean,xMedian,xRMS,xSigma
-99.2099999999996,5.4926755879857684e-05,1.3155841763925546e-09,3.6633719712875263e-09,0.00016602964442852123
-99.19999999999959,5.5668045100354694e-05,1.3181808929923674e-09,3.670348263906141e-09,0.0001682688301665701
-99.18999999999959,5.641048466544017e-05,1.3207827350240651e-09,3.677337841732729e-09,0.0001705114545213506
-99.17999999999958,5.715407457511563e-05,1.3233897126042984e-09,3.6843407300667955e-09,0.00017275751749286665
-99.16999999999958,5.789881482937934e-05,1.3260018358696685e-09,3.6913569542560236e-09,0.00017500701908111389
-99.15999999999957,5.864470542823281e-05,1.3286191149768032e-09,3.6983865396963676e-09,0.00017725995928609666
-99.14999999999957,5.939174637167475e-05,1.331241560102358e-09,3.705429511832144e-09,0.00017951633810781107
-99.13999999999956,6.013993765970581e-05,1.3338691814430945e-09,3.712485896156124e-09,0.0001817761555462597
-99.12999999999955,6.0889279292325764e-05,1.3365019892158819e-09,3.7195557182096266e-09,0.00018403941160144
-99.11999999999955,6.163977126953549e-05,1.3391399936577742e-09,3.7266390035826085e-09,0.00018630610627335623
-99.10999999999954,6.239141359133346e-05,1.341783205026013e-09,3.733735777913758e-09,0.00018857623956200324
-99.09999999999954,6.314420625772119e-05,1.3444316335981045e-09,3.7408460668905905e-09,0.00019084981146738535
-99.08999999999953,6.38981492686974e-05,1.3470852896718267e-09,3.747969896249537e-09,0.00019312682198949953
-99.07999999999953,6.465324262426315e-05,1.3497441835652828e-09,3.755107291776039e-09,0.00019540727112834838
-99.06999999999952,6.540948632441715e-05,1.3524083256169572e-09,3.762258279304643e-09,0.00019769115888392886
-99.05999999999952,6.616688036916092e-05,1.3550777261857207e-09,3.769422884719094e-09,0.000199978485256244
-99.04999999999951,6.692542475849337e-05,1.3577523956509103e-09,3.776601133952428e-09,0.00020226925024529122
-99.03999999999951,6.768511949241515e-05,1.3604323444123304e-09,3.7837930529870645e-09,0.0002045634538510731
-99.0299999999995,6.844596457092583e-05,1.3631175828903317e-09,3.790998667854903e-09,0.0002068610960735866
-99.0199999999995,6.920795999402585e-05,1.3658081215258138e-09,3.798218004637419e-09,0.00020916217691283566
-99.0099999999995,6.997110576171433e-05,1.368503970780304e-09,3.805451089465753e-09,0.00021146669636881634
-98.99999999999949,7.073540187399236e-05,1.3712051411359586e-09,3.812697948520808e-09,0.00021377465444153212
-98.98999999999948,7.150084833085928e-05,1.3739116430956444e-09,3.819958608033346e-09,0.00021608605113097954
-98.97999999999948,7.226744513231533e-05,1.3766234871829382e-09,3.82723309428408e-09,0.0002184008864371599
-98.96999999999947,7.303519227836049e-05,1.3793406839422088e-09,3.834521433603771e-09,0.00022071916036007534
-98.95999999999947,7.380408976899455e-05,1.3820632439386174e-09,3.8418236523733224e-09,0.00022304087289972286
-98.94999999999946,7.457413760421773e-05,1.384791177758199e-09,3.849139777023875e-09,0.00022536602405610418
-98.93999999999946,7.534533578403024e-05,1.387524496007863e-09,3.856469834036905e-09,0.00022769461382921886
-98.92999999999945,7.611768430843121e-05,1.3902632093154757e-09,3.863813849944315e-09,0.00023002664221906648
-98.91999999999945,7.689118317742174e-05,1.3930073283298649e-09,3.871171851328537e-09,0.00023236210922564747
-98.90999999999944,7.766583239100094e-05,1.3957568637208776e-09,3.878543864822624e-09,0.00023470101484896226
-98.89999999999944,7.84416319491697e-05,1.3985118261794366e-09,3.885929917110345e-09,0.0002370433590890104
-98.88999999999943,7.921858185192692e-05,1.4012722264175456e-09,3.8933300349262875e-09,0.00023938914194579107
-98.87999999999943,7.99966820992737e-05,1.404038075168372e-09,3.9007442450559465e-09,0.00024173836341930552
-98.86999999999942,8.077593269120937e-05,1.4068093831862494e-09,3.908172574335829e-09,0.00024409102350955378
-98.85999999999942,8.155633362773394e-05,1.4095861612467572e-09,3.915615049653547e-09,0.00024644712221653453
-98.84999999999941,8.23378849088474e-05,1.4123684201467248e-09,3.923071697947913e-09,0.00024880665954024866
-98.8399999999994,8.312058653455021e-05,1.4151561707043116e-09,3.930542546209044e-09,0.0002511696354806966
-98.8299999999994,8.390443850484213e-05,1.4179494237590106e-09,3.9380276214784535e-09,0.00025353605003787744
-98.8199999999994,8.468944081972294e-05,1.4207481901717298e-09,3.94552695084915e-09,0.00025590590321179123
-98.80999999999939,8.547559347919288e-05,1.4235524808247946e-09,3.953040561465736e-09,0.0002582791950024401
-98.79999999999939,8.626289648325193e-05,1.4263623066220299e-09,3.960568480524511e-09,0.0002606559254098202
-98.78999999999938,8.705134983189988e-05,1.4291776784887632e-09,3.96811073527356e-09,0.0002630360944339341
-98.77999999999938,8.784095352513716e-05,1.4319986073719058e-09,3.975667353012858e-09,0.00026541970207478224
-98.76999999999937,8.863170756296312e-05,1.4348251042399568e-09,3.983238361094374e-09,0.00026780674833236286
-98.75999999999937,8.942361194537842e-05,1.437657180083085e-09,3.990823786922157e-09,0.0002701972332066773
-98.74999999999936,9.021666667238283e-05,1.440494845913136e-09,3.9984236579524464e-09,0.0002725911566977251
-98.73999999999936,9.101087174397593e-05,1.4433381127636919e-09,4.006038001693768e-09,0.0002749885188055054
-98.72999999999935,9.180622716015857e-05,1.4461869916901266e-09,4.013666845707031e-09,0.00027738931953002035
-98.71999999999935,9.260273292093012e-05,1.449041493769617e-09,4.021310217605631e-09,0.00027979355887126824
-98.70999999999934,9.340038902629034e-05,1.4519016301012227e-09,4.028968145055548e-09,0.0002822012368292482
-98.69999999999933,9.41991954762399e-05,1.4547674118058912e-09,4.03664065577545e-09,0.00028461235340396284
-98.68999999999933,9.499915227077858e-05,1.4576388500265415e-09,4.044327777536787e-09,0.0002870269085954104
-98.67999999999932,9.580025940990593e-05,1.4605159559280651e-09,4.052029538163897e-09,0.0002894449024035909
-98.66999999999932,9.660251689362284e-05,1.4633987406974128e-09,4.059745965534104e-09,0.0002918663348285052
-98.65999999999931,9.740592472192865e-05,1.4662872155435944e-09,4.067477087577823e-09,0.00029429120587015243
-98.64999999999931,9.821048289482335e-05,1.4691813916977657e-09,4.075222932278652e-09,0.00029671951552853347
-98.6399999999993,9.901619141230718e-05,1.4720812804132297e-09,4.082983527673485e-09,0.00029915126380364743
-98.6299999999993,9.98230502743799e-05,1.474986892965522e-09,4.090758901852604e-09,0.00030158645069549433
-98.6199999999993,0.00010063105948104217,1.4778982406524133e-09,4.098549082959788e-09,0.00030402507620407547
-98.60999999999929,0.00010144021903229312,1.4808153347939947e-09,4.1063540991924054e-09,0.0003064671403293891
-98.59999999999928,0.00010225052892813319,1.4837381867326807e-09,4.114173978801528e-09,0.000308912643071437
-98.58999999999928,0.00010306198916856238,1.4866668078332935e-09,4.122008750092022e-09,0.00031136158443021734
-98.57999999999927,0.00010387459975358046,1.4896012094830726e-09,4.1298584414226466e-09,0.0003138139644057315
-98.56999999999927,0.00010468836068318766,1.4925414030917335e-09,4.137723081206203e-09,0.0003162697829979782
-98.55999999999926,0.0001055032719573842,1.4954874000915275e-09,4.145602697909562e-09,0.0003187290402069595
-98.54999999999926,0.00010631933357616963,1.4984392119372506e-09,4.153497320053815e-09,0.0003211917360326738
-98.53999999999925,0.00010713654553954374,1.5013968501063296e-09,4.16140697621437e-09,0.00032365787047512057
-98.52999999999925,0.0001079549078475074,1.504360326098824e-09,4.169331695021052e-09,0.0003261274435343016
-98.51999999999924,0.00010877442050005975,1.5073296514375139e-09,4.177271505158204e-09,0.0003286004552102151
-98.50999999999924,0.00010959508349720122,1.5103048376679013e-09,4.185226435364796e-09,0.00033107690550286195
-98.49999999999923,0.00011041689683893223,1.5132858963582989e-09,4.193196514434528e-09,0.00033355679441224306
-98.48999999999923,0.00011123986052525149,1.5162728390998315e-09,4.20118177121593e-09,0.00033604012193835667
-98.47999999999922,0.00011206397455616052,1.5192656775065232e-09,4.209182234612472e-09,0.0003385268880812041
-98.46999999999922,0.00011288923893165844,1.5222644232153024e-09,4.217197933582662e-09,0.00034101709284078486
-98.45999999999921,0.00011371565365174527,1.5252690878860863e-09,4.225228897140159e-09,0.00034351073621709857
-98.4499999999992,0.000114543218716421,1.528279683201786e-09,4.2332751543538716e-09,0.0003460078182101452
-98.4399999999992,0.00011537193412568605,1.5312962208683932e-09,4.241336734348066e-09,0.0003485083388199261
-98.4299999999992,0.00011620179987954001,1.534318712614985e-09,4.2494136663024685e-09,0.0003510122980464399
-98.41999999999919,0.00011703281597798309,1.5373471701938093e-09,4.257505979452378e-09,0.00035351969588968664
-98.40999999999919,0.00011786498242101506,1.540381605380296e-09,4.2656137030887644e-09,0.0003560305323496672
-98.39999999999918,0.00011869829920863636,1.543422029973116e-09,4.273736866558377e-09,0.0003585448074263811
-98.38999999999918,0.00011953276634084635,1.5464684557942468e-09,4.281875499263852e-09,0.00036106252111982795
-98.37999999999917,0.00012036838381764589,1.5495208946889762e-09,4.290029630663818e-09,0.0003635836734300086
-98.36999999999917,0.00012120515163903433,1.5525793585259965e-09,4.2981992902730025e-09,0.0003661082643569226
-98.35999999999916,0.00012204306980501145,1.5556438591974028e-09,4.306384507662341e-09,0.0003686362939005691
-98.34999999999916,0.0001228821383155779,1.558714408618786e-09,4.314585312459078e-09,0.00037116776206094944
-98.33999999999915,0.00012372235717073347,1.5617910187292337e-09,4.322801734346881e-09,0.0003737026688380631
-98.32999999999915,0.00012456372637047793,1.5648737014914215e-09,4.3310338030659475e-09,0.00037624101423190974
-98.31999999999914,0.00012540624591481173,1.5679624688916142e-09,4.339281548413103e-09,0.00037878279824249015
-98.30999999999914,0.00012624991580373422,1.5710573329397586e-09,4.347545000241924e-09,0.00038132802086980394
-98.29999999999913,0.00012709473603724581,1.5741583056694832e-09,4.355824188462833e-09,0.0003838766821138511
-98.28999999999913,0.00012794070661534653,1.5772653991381924e-09,4.364119143043215e-09,0.00038642878197463074
-98.27999999999912,0.00012878782753803636,1.5803786254270658e-09,4.372429894007522e-09,0.0003889843204521442
-98.26999999999911,0.0001296360988053153,1.5834979966411524e-09,4.380756471437382e-09,0.00039154329754639144
-98.25999999999911,0.00013048552041718315,1.586623524909372e-09,4.389098905471711e-09,0.0003941057132573712
-98.2499999999991,0.00013133609237364033,1.589755222384606e-09,4.397457226306815e-09,0.0003966715675850856
-98.2399999999991,0.0001321878146746864,1.592893101243708e-09,4.405831464196508e-09,0.0003992408605295321
-98.2299999999991,0.00013304068732032139,1.596037173687565e-09,4.414221649452216e-09,0.00040181359209071196
-98.21999999999909,0.00013389471031054548,1.599187451941164e-09,4.422627812443089e-09,0.00040438976226862605
-98.20999999999908,0.0001347498836453587,1.6023439482535985e-09,4.431049983596108e-09,0.0004069693710632722
-98.19999999999908,0.000135606207324761,1.605506674898163e-09,4.4394881933962e-09,0.0004095524184746526
-98.18999999999907,0.00013646368134875224,1.608675644172354e-09,4.447942472386342e-09,0.0004121389045027659
-98.17999999999907,0.0001373223057173328,1.6118508683979634e-09,4.45641285116768e-09,0.00041472882914761304
-98.16999999999906,0.00013818208043050182,1.6150323599210817e-09,4.464899360399631e-09,0.00041732219240919266
-98.15999999999906,0.0001390430054882606,1.618220131112191e-09,4.473402030799997e-09,0.0004199189942875065
-98.14999999999905,0.00013990508089060808,1.6214141943661677e-09,4.481920893145082e-09,0.0004225192347825533
-98.13999999999905,0.00014076830663754488,1.6246145621023758e-09,4.490455978269794e-09,0.00042512291389433304
-98.12999999999904,0.00014163268272907037,1.6278212467646698e-09,4.499007317067761e-09,0.00042773003162284657
-98.11999999999904,0.0001424982091651852,1.63103426082149e-09,4.507574940491447e-09,0.00043034058796809346
-98.10999999999903,0.00014336488594588847,1.6342536167658628e-09,4.516158879552256e-09,0.0004329545829300724
-98.09999999999903,0.0001442327130711813,1.6374793271154975e-09,4.524759165320649e-09,0.0004355720165087856
-98.08999999999902,0.00014510169054106348,1.6407114044127871e-09,4.533375828926255e-09,0.0004381928887042326
-98.07999999999902,0.0001459718183555341,1.6439498612249053e-09,4.542008901557988e-09,0.00044081719951641254
-98.06999999999901,0.00014684309651459408,1.6471947101438116e-09,4.550658414464151e-09,0.00044344494894532627
-98.05999999999901,0.00014771552501824338,1.650445963786322e-09,4.559324398952558e-09,0.00044607613699097293
-98.049999999999,0.00014858910386648114,1.653703634794172e-09,4.568006886390642e-09,0.00044871076365335166
-98.039999999999,0.00014946383305930867,1.6569677358340258e-09,4.5767059082055696e-09,0.0004513488289324655
-98.02999999999899,0.00015033971259672445,1.6602382795975734e-09,4.585421495884357e-09,0.00045399033282831226
-98.01999999999899,0.00015121674247872978,1.6635152788015323e-09,4.594153680973981e-09,0.0004566352753408915
-98.00999999999898,0.00015209492270532444,1.666798746187743e-09,4.602902495081496e-09,0.0004592836564702063
-97.99999999999898,0.00015297425327650735,1.6700886945231743e-09,4.6116679698741436e-09,0.00046193547621625145
-97.98999999999897,0.00015385473419228003,1.6733851366000158e-09,4.620450137079474e-09,0.0004645907345790317
-97.97999999999897,0.0001547363654526414,1.6766880852356848e-09,4.629249028485456e-09,0.00046724943155854485
-97.96999999999896,0.00015561914705759187,1.6799975532729209e-09,4.638064675940593e-09,0.0004699115671547914
-97.95999999999896,0.00015650307900713124,1.6833135535797884e-09,4.646897111354039e-09,0.0004725771413677704
-97.94999999999895,0.00015738816130126017,1.6866360990497755e-09,4.655746366695713e-09,0.0004752461541974841
-97.93999999999895,0.00015827439393997756,1.6899652026017957e-09,4.664612473996418e-09,0.00047791860564392946
-97.92999999999894,0.0001591617769232845,1.6933008771802856e-09,4.673495465347951e-09,0.0004805944957071099
-97.91999999999894,0.00016005031025118034,1.6966431357552075e-09,4.682395372903225e-09,0.00048327382438702327
-97.90999999999893,0.00016093999392366508,1.6999919913221485e-09,4.691312228876382e-09,0.00048595659168366914
-97.89999999999893,0.00016183082794073893,1.7033474569023285e-09,4.70024606554291e-09,0.0004886427975970492
-97.88999999999892,0.0001627228123024019,1.7067095455426689e-09,4.709196915239762e-09,0.0004913324421271623
-97.87999999999892,0.00016361594700865377,1.7100782703158605e-09,4.7181648103654714e-09,0.0004940255252740083
-97.86999999999891,0.00016451023205949497,1.713453644320374e-09,4.727149783380267e-09,0.000496722047037588
-97.8599999999989,0.00016540566745492508,1.7168356806805587e-09,4.736151866806195e-09,0.0004994220074179007
-97.8499999999989,0.00016630225319494408,1.7202243925466424e-09,4.7451710932272325e-09,0.0005021254064149468
-97.8399999999989,0.0001671999892795524,1.7236197930948357e-09,4.75420749528941e-09,0.0005048322440287267
-97.82999999999889,0.00016809887570874943,1.727021895527331e-09,4.763261105700925e-09,0.0005075425202592395
-97.81999999999888,0.00016899891248253578,1.7304307130724038e-09,4.772331957232265e-09,0.0005102562351064857
-97.80999999999888,0.00016990009960091146,1.7338462589844156e-09,4.781420082716318e-09,0.0005129733885704652
-97.79999999999887,0.0001708024370638756,1.7372685465439142e-09,4.790525515048505e-09,0.0005156939806511781
-97.78999999999887,0.00017170592487142909,1.7406975890576355e-09,4.7996482871868825e-09,0.000518418011348624
-97.77999999999886,0.00017261056302357168,1.7441333998586054e-09,4.808788432152277e-09,0.0005211454806628036
-97.76999999999886,0.0001735163515203034,1.7475759923061423e-09,4.817945983028394e-09,0.000523876388593717
-97.75999999999885,0.000174423290361624,1.7510253797859573e-09,4.827120972961942e-09,0.000526610735141363
-97.74999999999885,0.00017533137954753373,1.7544815757101586e-09,4.836313435162753e-09,0.0005293485203057423
-97.73999999999884,0.00017624061907803236,1.7579445935173517e-09,4.8455234029039005e-09,0.000532089744086855
-97.72999999999884,0.0001771510089531201,1.7614144466726484e-09,4.854750909521823e-09,0.000534834406484701
-97.71999999999883,0.00017806254917279696,1.7648911486677392e-09,4.863995988416441e-09,0.0005375825074992804
-97.70999999999883,0.00017897523973706315,1.7683747130209617e-09,4.87325867305128e-09,0.0005403340471305937
-97.69999999999882,0.00017988908064591803,1.7718651532773129e-09,4.882538996953591e-09,0.0005430890253786398
-97.68999999999882,0.0001808040718993618,1.775362483008549e-09,4.891836993714474e-09,0.0005458474422434184
-97.67999999999881,0.00018172021349739513,1.7788667158131897e-09,4.901152696988996e-09,0.0005486092977249313
-97.66999999999881,0.00018263750544001713,1.7823778653166209e-09,4.910486140496314e-09,0.0005513745918231771
-97.6599999999988,0.00018355594772722847,1.7858959451710966e-09,4.9198373580197996e-09,0.0005541433245381568
-97.6499999999988,0.0001844755403590285,1.789420969055843e-09,4.929206383407159e-09,0.0005569154958698693
-97.63999999999879,0.00018539628333541784,1.7929529506770628e-09,4.938593250570554e-09,0.0005596911058183152
-97.62999999999879,0.0001863181766563963,1.7964919037680358e-09,4.947997993486729e-09,0.000562470154383495
-97.61999999999878,0.0001872412203219639,1.8000378420891239e-09,4.957420646197128e-09,0.0005652526415654076
-97.60999999999878,0.00018816541433212038,1.8035907794278749e-09,4.9668612428080256e-09,0.0005680385673640532
-97.59999999999877,0.00018909075868686577,1.8071507295990253e-09,4.976319817490644e-09,0.0005708279317794326
-97.58999999999877,0.00019001725338620048,1.810717706444604e-09,4.985796404481279e-09,0.0005736207348115453
-97.57999999999876,0.00019094489843012367,1.8142917238339372e-09,4.995291038081424e-09,0.0005764169764603906
-97.56999999999876,0.00019187369381863661,1.8178727956637512e-09,5.004803752657894e-09,0.0005792166567259696
-97.55999999999875,0.00019280363955173825,1.8214609358581829e-09,5.0143345826429485e-09,0.0005820197756082825
-97.54999999999875,0.000193734735629429,1.8250561583688527e-09,5.023883562534421e-09,0.0005848263331073287
-97.53999999999874,0.00019466698205170886,1.8286584771749383e-09,5.033450726895838e-09,0.0005876363292231074
-97.52999999999874,0.00019560037881857784,1.8322679062831842e-09,5.043036110356546e-09,0.0005904497639556195
-97.51999999999873,0.00019653492593003593,1.835884459728007e-09,5.052639747611841e-09,0.0005932666373048658
-97.50999999999873,0.0001974706233860827,1.8395081515714984e-09,5.062261673423085e-09,0.0005960869492708447
-97.49999999999872,0.00019840747118671882,1.8431389959035326e-09,5.071901922617843e-09,0.0005989106998535577
-97.48999999999872,0.00019934546933194405,1.846777006841769e-09,5.0815605300899986e-09,0.0006017378890530029
-97.47999999999871,0.00020028461782175806,1.850422198531757e-09,5.0912375307998885e-09,0.0006045685168691822
-97.4699999999987,0.0002012249166561613,1.8540745851469427e-09,5.100932959774424e-09,0.0006074025833020945
-97.4599999999987,0.00020216636583515355,1.857734180888772e-09,5.11064685210722e-09,0.0006102400883517402
-97.4499999999987,0.00020310896535873492,1.8614009999866972e-09,5.120379242958722e-09,0.0006130810320181192
-97.43999999999869,0.0002040527152269053,1.865075056698282e-09,5.13013016755633e-09,0.0006159254143012311
-97.42999999999869,0.00020499761543966478,1.8687563653092066e-09,5.1398996611945325e-09,0.0006187732352010773
-97.41999999999868,0.0002059436659970134,1.872444940133374e-09,5.1496877592350285e-09,0.0006216244947176565
-97.40999999999867,0.00020689086689895078,1.876140795512914e-09,5.159494497106858e-09,0.0006244791928509681
-97.39999999999867,0.0002078392181454773,1.879843945818292e-09,5.169319910306529e-09,0.0006273373296010135
-97.38999999999866,0.00020878871973659325,1.8835544054483164e-09,5.17916403439815e-09,0.0006301989049677932
-97.37999999999866,0.000209739371672298,1.887272188830219e-09,5.189026905013551e-09,0.0006330639189513062
-97.36999999999865,0.00021069117395259153,1.8909973104197255e-09,5.1989085578524195e-09,0.0006359323715515505
-97.35999999999865,0.0002116441265774745,1.8947297847010696e-09,5.208809028682428e-09,0.0006388042627685294
-97.34999999999864,0.00021259822954694627,1.8984696261871e-09,5.218728353339359e-09,0.000641679592602242
-97.33999999999864,0.00021355348286100704,1.9022168494192844e-09,5.2286665677272445e-09,0.0006445583610526873
-97.32999999999863,0.00021450988651965715,1.9059714689678195e-09,5.238623707818484e-09,0.0006474405681198658
-97.31999999999863,0.00021546744052289605,1.9097334994316348e-09,5.248599809653982e-09,0.0006503262138037782
-97.30999999999862,0.00021642614487072428,1.9135029554385005e-09,5.25859490934328e-09,0.0006532152981044244
-97.29999999999862,0.0002173859995631414,1.9172798516450337e-09,5.2686090430646805e-09,0.000656107821021803
-97.28999999999861,0.00021834700460014766,1.9210642027368078e-09,5.278642247065384e-09,0.000659003782555915
-97.27999999999861,0.00021930915998174313,1.9248560234283546e-09,5.288694557661617e-09,0.0006619031827067605
-97.2699999999986,0.00022027246570792728,1.928655328463279e-09,5.298766011238763e-09,0.0006648060214743388
-97.2599999999986,0.00022123692177870044,1.932462132614257e-09,5.308856644251499e-09,0.0006677122988586514
-97.2499999999986,0.00022220252819406315,1.9362764506831527e-09,5.31896649322392e-09,0.0006706220148596969
-97.23999999999859,0.00022316928495401444,1.940098297501018e-09,5.329095594749677e-09,0.0006735351694774749
-97.22999999999858,0.00022413719205855484,1.9439276879282056e-09,5.33924398549211e-09,0.0006764517627119871
-97.21999999999858,0.00022510624950768457,1.9477646368543797e-09,5.349411702184373e-09,0.0006793717945632323
-97.20999999999857,0.00022607645730140342,1.951609159198593e-09,5.3595987816295776e-09,0.0006822952650312117
-97.19999999999857,0.00022704781543971073,1.9554612699093686e-09,5.3698052607009165e-09,0.0006852221741159236
-97.18999999999856,0.0002280203239226077,1.9593209839647044e-09,5.380031176341804e-09,0.0006881525218173689
-97.17999999999856,0.00022899398275009358,1.963188316372192e-09,5.3902765655660075e-09,0.0006910863081355471
-97.16999999999855,0.00022996879192216824,1.967063282169017e-09,5.400541465457779e-09,0.0006940235330704591
-97.15999999999855,0.00023094475143883234,1.9709458964220725e-09,5.410825913171994e-09,0.0006969641966221045
-97.14999999999854,0.00023192186130008502,1.974836174227964e-09,5.4211299459342785e-09,0.0006999082987904828
-97.13999999999854,0.00023290012150592714,1.9787341307131226e-09,5.4314536010411555e-09,0.0007028558395755949
-97.12999999999853,0.00023387953205635816,1.9826397810338074e-09,5.4417969158601665e-09,0.0007058068189774395
-97.11999999999853,0.0002348600929513783,1.9865531403762223e-09,5.452159927830018e-09,0.0007087612369960192
-97.10999999999852,0.00023584180419098744,1.9904742239565164e-09,5.462542674460711e-09,0.0007117190936313305
-97.09999999999852,0.0002368246657751859,1.994403047020902e-09,5.472945193333678e-09,0.0007146803888833761
-97.08999999999851,0.00023780867770397296,1.9983396248456566e-09,5.4833675221019184e-09,0.0007176451227521542
-97.0799999999985,0.00023879383997734956,2.002283972737237e-09,5.4938096984901365e-09,0.0007206132952376661
-97.0699999999985,0.00023978015259531495,2.006236106032285e-09,5.504271760294876e-09,0.0007235849063399113
-97.0599999999985,0.00024076761555786935,2.0101960400977414e-09,5.514753745384661e-09,0.0007265599560588899
-97.04999999999849,0.00024175622886501286,2.0141637903308587e-09,5.525255691700127e-09,0.0007295384443946019
-97.03999999999849,0.00024274599251674527,2.018139372159279e-09,5.535777637254161e-09,0.0007325203713470464
-97.02999999999848,0.00024373690651306702,2.022122801041118e-09,5.5463196201320415e-09,0.0007355057369162251
-97.01999999999848,0.00024472897085397755,2.0261140924649746e-09,5.556881678491574e-09,0.0007384945411021363
-97.00999999999847,0.00024572218553947753,2.0301132619500466e-09,5.567463850563226e-09,0.0007414867839047822
-96.99999999999847,0.00024671655056956597,2.034120325046136e-09,5.578066174650272e-09,0.0007444824653241597
-96.98999999999846,0.0002477120659442441,2.038135297333767e-09,5.588688689128929e-09,0.0007474815853602723
-96.97999999999845,0.00024870873166351096,2.0421581944241845e-09,5.599331432448493e-09,0.0007504841440131166
-96.96999999999845,0.00024970654772736676,2.046189031959481e-09,5.609994443131482e-09,0.0007534901412826951
-96.95999999999844,0.00025070551413581166,2.0502278256125897e-09,5.620677759773773e-09,0.0007564995771690069
-96.94999999999844,0.000251705630888846,2.0542745910874114e-09,5.631381421044743e-09,0.0007595124516720521
-96.93999999999843,0.00025270689798646904,2.0583293441188137e-09,5.642105465687408e-09,0.0007625287647918299
-96.92999999999843,0.0002537093154286812,2.0623921004727505e-09,5.6528499325185655e-09,0.0007655485165283418
-96.91999999999842,0.0002547128832154821,2.0664628759462657e-09,5.663614860428929e-09,0.0007685717068815863
-96.90999999999842,0.0002557176013468726,2.0705416863676126e-09,5.67440028838328e-09,0.000771598335851565
-96.89999999999841,0.0002567234698228522,2.0746285475962655e-09,5.6852062554205945e-09,0.0007746284034382766
-96.88999999999841,0.0002577304886434204,2.0787234755230014e-09,5.6960328006541955e-09,0.0007776619096417207
-96.8799999999984,0.00025873865780857747,2.0828264860699853e-09,5.706879963271891e-09,0.0007806988544618986
-96.8699999999984,0.0002597479773183243,2.0869375951907797e-09,5.717747782536117e-09,0.0007837392378988116
-96.8599999999984,0.00026075844717265984,2.091056818870466e-09,5.728636297784075e-09,0.0007867830599524559
-96.84999999999839,0.00026177006737158426,2.095184173125648e-09,5.739545548427879e-09,0.0007898303206228335
-96.83999999999838,0.00026278283791509823,2.0993196740045726e-09,5.7504755739547e-09,0.0007928810199099457
-96.82999999999838,0.00026379675880320067,2.103463337587133e-09,5.761426413926901e-09,0.0007959351578137905
-96.81999999999837,0.00026481183003589223,2.107615179984991e-09,5.7723981079821885e-09,0.0007989927343343677
-96.80999999999837,0.0002658280516131731,2.111775217341581e-09,5.783390695833752e-09,0.0008020537494716792
-96.79999999999836,0.000266845423535043,2.1159434658322294e-09,5.7944042172704065e-09,0.0008051182032257241
-96.78999999999836,0.00026786394580150213,2.1201199416641617e-09,5.805438712156738e-09,0.0008081860955965023
-96.77999999999835,0.00026888361841254983,2.124304661076622e-09,5.816494220433253e-09,0.0008112574265840139
-96.76999999999835,0.00026990444136818696,2.128497640340878e-09,5.827570782116512e-09,0.0008143321961882589
-96.75999999999834,0.0002709264146684128,2.1326988957603444e-09,5.838668437299285e-09,0.0008174104044092355
-96.74999999999834,0.00027194953831322826,2.1369084436705853e-09,5.849787226150688e-09,0.000820492051246948
-96.73999999999833,0.0002729738123026324,2.141126300439438e-09,5.8609271889163384e-09,0.0008235771367013926
-96.72999999999833,0.0002739992366366256,2.1453524824670254e-09,5.872088365918487e-09,0.0008266656607725702
-96.71999999999832,0.0002750258113152081,2.1495870061858387e-09,5.883270797556178e-09,0.0008297576234604816
-96.70999999999832,0.00027605353633837937,2.1538298880608292e-09,5.8944745243053875e-09,0.0008328530247651259
-96.69999999999831,0.00027708241170613967,2.1580811445894145e-09,5.9056995867191705e-09,0.000835951864686504
-96.6899999999983,0.0002781124374184891,2.1623407923016075e-09,5.916946025427808e-09,0.0008390541432246154
-96.6799999999983,0.0002791436134754276,2.1666088477600163e-09,5.928213881138957e-09,0.0008421598603794598
-96.6699999999983,0.00028017593987695536,2.1708853275599704e-09,5.939503194637793e-09,0.0008452690161510385
-96.65999999999829,0.000281209416623072,2.1751702483295267e-09,5.950814006787162e-09,0.0008483816105393496
-96.64999999999829,0.00028224404371377757,2.179463626729592e-09,5.962146358527727e-09,0.0008514976435443932
-96.63999999999828,0.00028327982114907213,2.183765479453928e-09,5.973500290878114e-09,0.0008546171151661711
-96.62999999999828,0.0002843167489289559,2.1880758232292785e-09,5.984875844935063e-09,0.0008577400254046819
-96.61999999999827,0.0002853548270534289,2.192394674815371e-09,5.996273061873577e-09,0.0008608663742599274
-96.60999999999827,0.0002863940555224907,2.1967220510050448e-09,6.007691982947068e-09,0.0008639961617319053
-96.59999999999826,0.00028743443433614175,2.201057968624254e-09,6.0191326494875104e-09,0.0008671293878206162
-96.58999999999826,0.0002884759634943818,2.205402444532195e-09,6.030595102905588e-09,0.0008702660525260605
-96.57999999999825,0.0002895186429972108,2.2097554956213098e-09,6.042079384690843e-09,0.0008734061558482386
-96.56999999999825,0.00029056247284462886,2.2141171388174153e-09,6.0535855364118315e-09,0.0008765496977871487
-96.55999999999824,0.0002916074530366359,2.218487391079712e-09,6.065113599716265e-09,0.0008796966783427935
-96.54999999999824,0.0002926535835732325,2.2228662694008742e-09,6.076663616331169e-09,0.0008828470975151717
-96.53999999999823,0.0002937008644544177,2.2272537908071424e-09,6.0882356280630315e-09,0.0008860009553042828
